	0
http://biaslens.com/article_9997	0
http://biaslens.com/article_9998	1
http://biaslens.com/article_9999	1
http://biaslens.com/article_10000	0
http://biaslens.com/article_10001	2
http://biaslens.com/article_10002	1
http://biaslens.com/article_10003	0
http://biaslens.com/article_10004	2
http://biaslens.com/article_10005	0
http://biaslens.com/article_10006	0
http://biaslens.com/article_10007	1
http://biaslens.com/article_10008	0
http://biaslens.com/article_10009	2
http://biaslens.com/article_10010	2
http://biaslens.com/article_10011	1
http://biaslens.com/article_10012	1
http://biaslens.com/article_10013	1
http://biaslens.com/article_10014	1
http://biaslens.com/article_10015	0
http://biaslens.com/article_10016	0
http://biaslens.com/article_10017	0
http://biaslens.com/article_10018	2
http://biaslens.com/article_10019	0
http://biaslens.com/article_10020	1
http://biaslens.com/article_10021	0
http://biaslens.com/article_10022	1
http://biaslens.com/article_10023	2
http://biaslens.com/article_10024	0
http://biaslens.com/article_10025	2
http://biaslens.com/article_10026	2
http://biaslens.com/article_10027	0
http://biaslens.com/article_10028	0
http://biaslens.com/article_10029	2
http://biaslens.com/article_10030	1
http://biaslens.com/article_10031	1
http://biaslens.com/article_10032	0
http://biaslens.com/article_10033	2
http://biaslens.com/article_10034	0
http://biaslens.com/article_10035	2
http://biaslens.com/article_10036	1
http://biaslens.com/article_10037	0
http://biaslens.com/article_10038	2
http://biaslens.com/article_10039	2
http://biaslens.com/article_10040	1
http://biaslens.com/article_10041	0
http://biaslens.com/article_10042	2
http://biaslens.com/article_10043	2
http://biaslens.com/article_10044	2
http://biaslens.com/article_10045	2
http://biaslens.com/article_10046	1
http://biaslens.com/article_10047	1
http://biaslens.com/article_10048	0
http://biaslens.com/article_10049	1
http://biaslens.com/article_10050	2
http://biaslens.com/article_10051	2
http://biaslens.com/article_10052	1
http://biaslens.com/article_10053	0
http://biaslens.com/article_10054	0
http://biaslens.com/article_10055	2
http://biaslens.com/article_10056	2
http://biaslens.com/article_10057	0
http://biaslens.com/article_10058	0
http://biaslens.com/article_10059	0
http://biaslens.com/article_10060	1
http://biaslens.com/article_10061	1
http://biaslens.com/article_10062	0
http://biaslens.com/article_10063	2
http://biaslens.com/article_10064	0
http://biaslens.com/article_10065	2
http://biaslens.com/article_10066	2
http://biaslens.com/article_10067	2
http://biaslens.com/article_10068	0
http://biaslens.com/article_10069	2
http://biaslens.com/article_10070	1
http://biaslens.com/article_10071	1
http://biaslens.com/article_10072	2
http://biaslens.com/article_10073	0
http://biaslens.com/article_10074	2
http://biaslens.com/article_10075	2
http://biaslens.com/article_10076	2
http://biaslens.com/article_10077	2
http://biaslens.com/article_10078	1
http://biaslens.com/article_10079	0
http://biaslens.com/article_10080	2
http://biaslens.com/article_10081	2
http://biaslens.com/article_10082	1
http://biaslens.com/article_10083	0
http://biaslens.com/article_10084	1
http://biaslens.com/article_10085	2
http://biaslens.com/article_10086	2
http://biaslens.com/article_10087	1
http://biaslens.com/article_10088	2
http://biaslens.com/article_10089	2
http://biaslens.com/article_10090	0
http://biaslens.com/article_10091	0
http://biaslens.com/article_10092	2
http://biaslens.com/article_10093	0
http://biaslens.com/article_10094	0
http://biaslens.com/article_10095	0
http://biaslens.com/article_10096	2
http://biaslens.com/article_10097	2
http://biaslens.com/article_10098	0
http://biaslens.com/article_10099	1
http://biaslens.com/article_10100	1
http://biaslens.com/article_10101	2
http://biaslens.com/article_10102	2
http://biaslens.com/article_10103	1
http://biaslens.com/article_10104	1
http://biaslens.com/article_10105	2
http://biaslens.com/article_10106	0
http://biaslens.com/article_10107	2
http://biaslens.com/article_10108	1
http://biaslens.com/article_10109	1
http://biaslens.com/article_10110	1
http://biaslens.com/article_10111	0
http://biaslens.com/article_10112	2
http://biaslens.com/article_10113	0
http://biaslens.com/article_10114	2
http://biaslens.com/article_10115	0
http://biaslens.com/article_10116	1
http://biaslens.com/article_10117	1
http://biaslens.com/article_10118	1
http://biaslens.com/article_10119	2
http://biaslens.com/article_10120	0
http://biaslens.com/article_10121	1
http://biaslens.com/article_10122	0
http://biaslens.com/article_10123	2
http://biaslens.com/article_10124	2
http://biaslens.com/article_10125	2
http://biaslens.com/article_10126	1
http://biaslens.com/article_10127	1
http://biaslens.com/article_10128	2
http://biaslens.com/article_10129	2
http://biaslens.com/article_10130	2
http://biaslens.com/article_10131	0
http://biaslens.com/article_10132	2
http://biaslens.com/article_10133	0
http://biaslens.com/article_10134	0
http://biaslens.com/article_10135	0
http://biaslens.com/article_10136	0
http://biaslens.com/article_10137	0
http://biaslens.com/article_10138	0
http://biaslens.com/article_10139	1
http://biaslens.com/article_10140	0
http://biaslens.com/article_10141	2
http://biaslens.com/article_10142	2
http://biaslens.com/article_10143	0
http://biaslens.com/article_10144	0
http://biaslens.com/article_10145	2
http://biaslens.com/article_10146	0
http://biaslens.com/article_10147	2
http://biaslens.com/article_10148	1
http://biaslens.com/article_10149	2
http://biaslens.com/article_10150	1
http://biaslens.com/article_10151	1
http://biaslens.com/article_10152	0
http://biaslens.com/article_10153	2
http://biaslens.com/article_10154	0
http://biaslens.com/article_10155	0
http://biaslens.com/article_10156	0
http://biaslens.com/article_10157	2
http://biaslens.com/article_10158	1
http://biaslens.com/article_10159	2
http://biaslens.com/article_10160	0
http://biaslens.com/article_10161	2
http://biaslens.com/article_10162	0
http://biaslens.com/article_10163	2
http://biaslens.com/article_10164	0
http://biaslens.com/article_10165	1
http://biaslens.com/article_10166	1
http://biaslens.com/article_10167	0
http://biaslens.com/article_10168	2
http://biaslens.com/article_10169	1
http://biaslens.com/article_10170	1
http://biaslens.com/article_10171	1
http://biaslens.com/article_10172	2
http://biaslens.com/article_10173	2
http://biaslens.com/article_10174	2
http://biaslens.com/article_10175	1
http://biaslens.com/article_10176	2
http://biaslens.com/article_10177	1
http://biaslens.com/article_10178	1
http://biaslens.com/article_10179	2
http://biaslens.com/article_10180	0
http://biaslens.com/article_10181	0
http://biaslens.com/article_10182	2
http://biaslens.com/article_10183	2
http://biaslens.com/article_10184	1
http://biaslens.com/article_10185	0
http://biaslens.com/article_10186	2
http://biaslens.com/article_10187	0
http://biaslens.com/article_10188	0
http://biaslens.com/article_10189	0
http://biaslens.com/article_10190	1
http://biaslens.com/article_10191	0
http://biaslens.com/article_10192	0
http://biaslens.com/article_10193	2
http://biaslens.com/article_10194	1
http://biaslens.com/article_10195	0
http://biaslens.com/article_10196	0
http://biaslens.com/article_10197	2
http://biaslens.com/article_10198	2
http://biaslens.com/article_10199	0
http://biaslens.com/article_10200	2
http://biaslens.com/article_10201	1
http://biaslens.com/article_10202	2
http://biaslens.com/article_10203	1
http://biaslens.com/article_10204	0
http://biaslens.com/article_10205	2
http://biaslens.com/article_10206	1
http://biaslens.com/article_10207	2
http://biaslens.com/article_10208	0
http://biaslens.com/article_10209	0
http://biaslens.com/article_10210	2
http://biaslens.com/article_10211	1
http://biaslens.com/article_10212	1
http://biaslens.com/article_10213	0
http://biaslens.com/article_10214	1
http://biaslens.com/article_10215	2
http://biaslens.com/article_10216	0
http://biaslens.com/article_10217	0
http://biaslens.com/article_10218	1
http://biaslens.com/article_10219	2
http://biaslens.com/article_10220	0
http://biaslens.com/article_10221	2
http://biaslens.com/article_10222	0
http://biaslens.com/article_10223	1
http://biaslens.com/article_10224	1
http://biaslens.com/article_10225	2
http://biaslens.com/article_10226	1
http://biaslens.com/article_10227	2
http://biaslens.com/article_10228	2
http://biaslens.com/article_10229	0
http://biaslens.com/article_10230	2
http://biaslens.com/article_10231	2
http://biaslens.com/article_10232	0
http://biaslens.com/article_10233	1
http://biaslens.com/article_10234	2
http://biaslens.com/article_10235	0
http://biaslens.com/article_10236	1
http://biaslens.com/article_10237	2
http://biaslens.com/article_10238	2
http://biaslens.com/article_10239	0
http://biaslens.com/article_10240	2
http://biaslens.com/article_10241	0
http://biaslens.com/article_10242	0
http://biaslens.com/article_10243	2
http://biaslens.com/article_10244	0
http://biaslens.com/article_10245	1
http://biaslens.com/article_10246	1
http://biaslens.com/article_10247	0
http://biaslens.com/article_10248	0
http://biaslens.com/article_10249	2
http://biaslens.com/article_10250	2
http://biaslens.com/article_10251	1
http://biaslens.com/article_10252	0
http://biaslens.com/article_10253	0
http://biaslens.com/article_10254	1
http://biaslens.com/article_10255	1
http://biaslens.com/article_10256	0
http://biaslens.com/article_10257	1
http://biaslens.com/article_10258	2
http://biaslens.com/article_10259	2
http://biaslens.com/article_10260	1
http://biaslens.com/article_10261	2
http://biaslens.com/article_10262	2
http://biaslens.com/article_10263	1
http://biaslens.com/article_10264	1
http://biaslens.com/article_10265	2
http://biaslens.com/article_10266	1
http://biaslens.com/article_10267	0
http://biaslens.com/article_10268	2
http://biaslens.com/article_10269	2
http://biaslens.com/article_10270	0
http://biaslens.com/article_10271	2
http://biaslens.com/article_10272	1
http://biaslens.com/article_10273	0
http://biaslens.com/article_10274	2
http://biaslens.com/article_10275	1
http://biaslens.com/article_10276	1
http://biaslens.com/article_10277	2
http://biaslens.com/article_10278	2
http://biaslens.com/article_10279	0
http://biaslens.com/article_10280	1
http://biaslens.com/article_10281	0
http://biaslens.com/article_10282	2
http://biaslens.com/article_10283	1
http://biaslens.com/article_10284	0
http://biaslens.com/article_10285	0
http://biaslens.com/article_10286	2
http://biaslens.com/article_10287	1
http://biaslens.com/article_10288	2
http://biaslens.com/article_10289	1
http://biaslens.com/article_10290	0
http://biaslens.com/article_10291	2
http://biaslens.com/article_10292	2
http://biaslens.com/article_10293	1
http://biaslens.com/article_10294	0
http://biaslens.com/article_10295	1
http://biaslens.com/article_10296	0
http://biaslens.com/article_10297	1
http://biaslens.com/article_10298	2
http://biaslens.com/article_10299	0
http://biaslens.com/article_10300	0
http://biaslens.com/article_10301	0
http://biaslens.com/article_10302	2
http://biaslens.com/article_10303	0
http://biaslens.com/article_10304	0
http://biaslens.com/article_10305	0
http://biaslens.com/article_10306	0
http://biaslens.com/article_10307	0
http://biaslens.com/article_10308	1
http://biaslens.com/article_10309	2
http://biaslens.com/article_10310	2
http://biaslens.com/article_10311	2
http://biaslens.com/article_10312	0
http://biaslens.com/article_10313	0
http://biaslens.com/article_10314	0
http://biaslens.com/article_10315	2
http://biaslens.com/article_10316	1
http://biaslens.com/article_10317	1
http://biaslens.com/article_10318	2
http://biaslens.com/article_10319	2
http://biaslens.com/article_10320	2
http://biaslens.com/article_10321	1
http://biaslens.com/article_10322	1
http://biaslens.com/article_10323	1
http://biaslens.com/article_10324	2
http://biaslens.com/article_10325	0
http://biaslens.com/article_10326	0
http://biaslens.com/article_10327	0
http://biaslens.com/article_10328	2
http://biaslens.com/article_10329	2
http://biaslens.com/article_10330	2
http://biaslens.com/article_10331	0
http://biaslens.com/article_10332	1
http://biaslens.com/article_10333	2
http://biaslens.com/article_10334	2
http://biaslens.com/article_10335	2
http://biaslens.com/article_10336	2
http://biaslens.com/article_10337	2
http://biaslens.com/article_10338	0
http://biaslens.com/article_10339	1
http://biaslens.com/article_10340	2
http://biaslens.com/article_10341	2
http://biaslens.com/article_10342	2
http://biaslens.com/article_10343	0
http://biaslens.com/article_10344	0
http://biaslens.com/article_10345	0
http://biaslens.com/article_10346	0
http://biaslens.com/article_10347	2
http://biaslens.com/article_10348	1
http://biaslens.com/article_10349	0
http://biaslens.com/article_10350	0
http://biaslens.com/article_10351	2
http://biaslens.com/article_10352	1
http://biaslens.com/article_10353	0
http://biaslens.com/article_10354	2
http://biaslens.com/article_10355	2
http://biaslens.com/article_10356	2
http://biaslens.com/article_10357	0
http://biaslens.com/article_10358	2
http://biaslens.com/article_10359	2
http://biaslens.com/article_10360	2
http://biaslens.com/article_10361	2
http://biaslens.com/article_10362	1
http://biaslens.com/article_10363	2
http://biaslens.com/article_10364	2
http://biaslens.com/article_10365	1
http://biaslens.com/article_10366	1
http://biaslens.com/article_10367	2
http://biaslens.com/article_10368	1
http://biaslens.com/article_10369	0
http://biaslens.com/article_10370	2
http://biaslens.com/article_10371	2
http://biaslens.com/article_10372	2
http://biaslens.com/article_10373	1
http://biaslens.com/article_10374	2
http://biaslens.com/article_10375	2
http://biaslens.com/article_10376	2
http://biaslens.com/article_10377	2
http://biaslens.com/article_10378	2
http://biaslens.com/article_10379	1
http://biaslens.com/article_10380	1
http://biaslens.com/article_10381	0
http://biaslens.com/article_10382	2
http://biaslens.com/article_10383	2
http://biaslens.com/article_10384	1
http://biaslens.com/article_10385	2
http://biaslens.com/article_10386	0
http://biaslens.com/article_10387	1
http://biaslens.com/article_10388	0
http://biaslens.com/article_10389	2
http://biaslens.com/article_10390	0
http://biaslens.com/article_10391	2
http://biaslens.com/article_10392	1
http://biaslens.com/article_10393	0
http://biaslens.com/article_10394	2
http://biaslens.com/article_10395	2
http://biaslens.com/article_10396	0
http://biaslens.com/article_10397	1
http://biaslens.com/article_10398	2
http://biaslens.com/article_10399	2
http://biaslens.com/article_10400	2
http://biaslens.com/article_10401	2
http://biaslens.com/article_10402	0
http://biaslens.com/article_10403	0
http://biaslens.com/article_10404	2
http://biaslens.com/article_10405	0
http://biaslens.com/article_10406	1
http://biaslens.com/article_10407	2
http://biaslens.com/article_10408	0
http://biaslens.com/article_10409	0
http://biaslens.com/article_10410	2
http://biaslens.com/article_10411	0
http://biaslens.com/article_10412	2
http://biaslens.com/article_10413	1
http://biaslens.com/article_10414	0
http://biaslens.com/article_10415	1
http://biaslens.com/article_10416	1
http://biaslens.com/article_10417	1
http://biaslens.com/article_10418	2
http://biaslens.com/article_10419	0
http://biaslens.com/article_10420	0
http://biaslens.com/article_10421	1
http://biaslens.com/article_10422	0
http://biaslens.com/article_10423	0
http://biaslens.com/article_10424	1
http://biaslens.com/article_10425	1
http://biaslens.com/article_10426	2
http://biaslens.com/article_10427	0
http://biaslens.com/article_10428	2
http://biaslens.com/article_10429	0
http://biaslens.com/article_10430	0
http://biaslens.com/article_10431	0
http://biaslens.com/article_10432	0
http://biaslens.com/article_10433	2
http://biaslens.com/article_10434	2
http://biaslens.com/article_10435	2
http://biaslens.com/article_10436	2
http://biaslens.com/article_10437	2
http://biaslens.com/article_10438	2
http://biaslens.com/article_10439	1
http://biaslens.com/article_10440	2
http://biaslens.com/article_10441	2
http://biaslens.com/article_10442	0
http://biaslens.com/article_10443	2
http://biaslens.com/article_10444	1
http://biaslens.com/article_10445	1
http://biaslens.com/article_10446	1
http://biaslens.com/article_10447	0
http://biaslens.com/article_10448	1
http://biaslens.com/article_10449	0
http://biaslens.com/article_10450	2
http://biaslens.com/article_10451	0
http://biaslens.com/article_10452	2
http://biaslens.com/article_10453	2
http://biaslens.com/article_10454	0
http://biaslens.com/article_10455	2
http://biaslens.com/article_10456	2
http://biaslens.com/article_10457	0
http://biaslens.com/article_10458	2
http://biaslens.com/article_10459	0
http://biaslens.com/article_10460	2
http://biaslens.com/article_10461	2
http://biaslens.com/article_10462	0
http://biaslens.com/article_10463	1
http://biaslens.com/article_10464	1
http://biaslens.com/article_10465	0
http://biaslens.com/article_10466	0
http://biaslens.com/article_10467	0
http://biaslens.com/article_10468	0
http://biaslens.com/article_10469	0
http://biaslens.com/article_10470	1
http://biaslens.com/article_10471	0
http://biaslens.com/article_10472	0
http://biaslens.com/article_10473	2
http://biaslens.com/article_10474	2
http://biaslens.com/article_10475	0
http://biaslens.com/article_10476	1
http://biaslens.com/article_10477	1
http://biaslens.com/article_10478	2
http://biaslens.com/article_10479	1
http://biaslens.com/article_10480	1
http://biaslens.com/article_10481	2
http://biaslens.com/article_10482	2
http://biaslens.com/article_10483	0
http://biaslens.com/article_10484	1
http://biaslens.com/article_10485	1
http://biaslens.com/article_10486	0
http://biaslens.com/article_10487	2
http://biaslens.com/article_10488	2
http://biaslens.com/article_10489	0
http://biaslens.com/article_10490	0
http://biaslens.com/article_10491	1
http://biaslens.com/article_10492	0
http://biaslens.com/article_10493	0
http://biaslens.com/article_10494	1
http://biaslens.com/article_10495	1
http://biaslens.com/article_10496	1
http://biaslens.com/article_10497	2
http://biaslens.com/article_10498	2
http://biaslens.com/article_10499	0
http://biaslens.com/article_10500	1
http://biaslens.com/article_10501	0
http://biaslens.com/article_10502	1
http://biaslens.com/article_10503	0
http://biaslens.com/article_10504	0
http://biaslens.com/article_10505	0
http://biaslens.com/article_10506	1
http://biaslens.com/article_10507	2
http://biaslens.com/article_10508	0
http://biaslens.com/article_10509	0
http://biaslens.com/article_10510	2
http://biaslens.com/article_10511	1
http://biaslens.com/article_10512	1
http://biaslens.com/article_10513	2
http://biaslens.com/article_10514	0
http://biaslens.com/article_10515	0
http://biaslens.com/article_10516	0
http://biaslens.com/article_10517	0
http://biaslens.com/article_10518	1
http://biaslens.com/article_10519	2
http://biaslens.com/article_10520	0
http://biaslens.com/article_10521	2
http://biaslens.com/article_10522	2
http://biaslens.com/article_10523	1
http://biaslens.com/article_10524	0
http://biaslens.com/article_10525	2
http://biaslens.com/article_10526	1
http://biaslens.com/article_10527	1
http://biaslens.com/article_10528	2
http://biaslens.com/article_10529	2
http://biaslens.com/article_10530	1
http://biaslens.com/article_10531	2
http://biaslens.com/article_10532	1
http://biaslens.com/article_10533	1
http://biaslens.com/article_10534	0
http://biaslens.com/article_10535	0
http://biaslens.com/article_10536	1
http://biaslens.com/article_10537	1
http://biaslens.com/article_10538	1
http://biaslens.com/article_10539	0
http://biaslens.com/article_10540	2
http://biaslens.com/article_10541	2
http://biaslens.com/article_10542	0
http://biaslens.com/article_10543	1
http://biaslens.com/article_10544	1
http://biaslens.com/article_10545	0
http://biaslens.com/article_10546	0
http://biaslens.com/article_10547	0
http://biaslens.com/article_10548	2
http://biaslens.com/article_10549	0
http://biaslens.com/article_10550	1
http://biaslens.com/article_10551	2
http://biaslens.com/article_10552	2
http://biaslens.com/article_10553	1
http://biaslens.com/article_10554	2
http://biaslens.com/article_10555	0
http://biaslens.com/article_10556	1
http://biaslens.com/article_10557	0
http://biaslens.com/article_10558	2
http://biaslens.com/article_10559	0
http://biaslens.com/article_10560	1
http://biaslens.com/article_10561	2
http://biaslens.com/article_10562	1
http://biaslens.com/article_10563	0
http://biaslens.com/article_10564	2
http://biaslens.com/article_10565	1
http://biaslens.com/article_10566	2
http://biaslens.com/article_10567	0
http://biaslens.com/article_10568	2
http://biaslens.com/article_10569	1
http://biaslens.com/article_10570	0
http://biaslens.com/article_10571	0
http://biaslens.com/article_10572	1
http://biaslens.com/article_10573	0
http://biaslens.com/article_10574	2
http://biaslens.com/article_10575	0
http://biaslens.com/article_10576	0
http://biaslens.com/article_10577	0
http://biaslens.com/article_10578	1
http://biaslens.com/article_10579	2
http://biaslens.com/article_10580	2
http://biaslens.com/article_10581	1
http://biaslens.com/article_10582	1
http://biaslens.com/article_10583	2
http://biaslens.com/article_10584	0
http://biaslens.com/article_10585	2
http://biaslens.com/article_10586	0
http://biaslens.com/article_10587	0
http://biaslens.com/article_10588	0
http://biaslens.com/article_10589	2
http://biaslens.com/article_10590	1
http://biaslens.com/article_10591	0
http://biaslens.com/article_10592	1
http://biaslens.com/article_10593	1
http://biaslens.com/article_10594	1
http://biaslens.com/article_10595	2
http://biaslens.com/article_10596	1
http://biaslens.com/article_10597	0
http://biaslens.com/article_10598	1
http://biaslens.com/article_10599	2
http://biaslens.com/article_10600	2
http://biaslens.com/article_10601	1
http://biaslens.com/article_10602	2
http://biaslens.com/article_10603	2
http://biaslens.com/article_10604	1
http://biaslens.com/article_10605	0
http://biaslens.com/article_10606	2
http://biaslens.com/article_10607	0
http://biaslens.com/article_10608	0
http://biaslens.com/article_10609	0
http://biaslens.com/article_10610	2
http://biaslens.com/article_10611	1
http://biaslens.com/article_10612	2
http://biaslens.com/article_10613	2
http://biaslens.com/article_10614	1
http://biaslens.com/article_10615	0
http://biaslens.com/article_10616	0
http://biaslens.com/article_10617	2
http://biaslens.com/article_10618	1
http://biaslens.com/article_10619	2
http://biaslens.com/article_10620	1
http://biaslens.com/article_10621	0
http://biaslens.com/article_10622	2
http://biaslens.com/article_10623	2
http://biaslens.com/article_10624	2
http://biaslens.com/article_10625	0
http://biaslens.com/article_10626	2
http://biaslens.com/article_10627	0
http://biaslens.com/article_10628	2
http://biaslens.com/article_10629	0
http://biaslens.com/article_10630	0
http://biaslens.com/article_10631	0
http://biaslens.com/article_10632	1
http://biaslens.com/article_10633	1
http://biaslens.com/article_10634	1
http://biaslens.com/article_10635	0
http://biaslens.com/article_10636	0
http://biaslens.com/article_10637	1
http://biaslens.com/article_10638	0
http://biaslens.com/article_10639	1
http://biaslens.com/article_10640	0
http://biaslens.com/article_10641	1
http://biaslens.com/article_10642	2
http://biaslens.com/article_10643	0
http://biaslens.com/article_10644	1
http://biaslens.com/article_10645	2
http://biaslens.com/article_10646	0
http://biaslens.com/article_10647	1
http://biaslens.com/article_10648	2
http://biaslens.com/article_10649	0
http://biaslens.com/article_10650	2
http://biaslens.com/article_10651	1
http://biaslens.com/article_10652	1
http://biaslens.com/article_10653	2
http://biaslens.com/article_10654	1
http://biaslens.com/article_10655	1
http://biaslens.com/article_10656	1
http://biaslens.com/article_10657	0
http://biaslens.com/article_10658	0
http://biaslens.com/article_10659	2
http://biaslens.com/article_10660	1
http://biaslens.com/article_10661	0
http://biaslens.com/article_10662	2
http://biaslens.com/article_10663	0
http://biaslens.com/article_10664	2
http://biaslens.com/article_10665	1
http://biaslens.com/article_10666	0
http://biaslens.com/article_10667	1
http://biaslens.com/article_10668	1
http://biaslens.com/article_10669	2
http://biaslens.com/article_10670	1
http://biaslens.com/article_10671	2
http://biaslens.com/article_10672	2
http://biaslens.com/article_10673	0
http://biaslens.com/article_10674	0
http://biaslens.com/article_10675	1
http://biaslens.com/article_10676	0
http://biaslens.com/article_10677	2
http://biaslens.com/article_10678	1
http://biaslens.com/article_10679	0
http://biaslens.com/article_10680	0
http://biaslens.com/article_10681	2
http://biaslens.com/article_10682	0
http://biaslens.com/article_10683	2
http://biaslens.com/article_10684	0
http://biaslens.com/article_10685	0
http://biaslens.com/article_10686	1
http://biaslens.com/article_10687	0
http://biaslens.com/article_10688	2
http://biaslens.com/article_10689	2
http://biaslens.com/article_10690	1
http://biaslens.com/article_10691	2
http://biaslens.com/article_10692	0
http://biaslens.com/article_10693	1
http://biaslens.com/article_10694	1
http://biaslens.com/article_10695	2
http://biaslens.com/article_10696	0
http://biaslens.com/article_10697	1
http://biaslens.com/article_10698	1
http://biaslens.com/article_10699	1
http://biaslens.com/article_10700	0
http://biaslens.com/article_10701	0
http://biaslens.com/article_10702	0
http://biaslens.com/article_10703	2
http://biaslens.com/article_10704	1
http://biaslens.com/article_10705	2
http://biaslens.com/article_10706	0
http://biaslens.com/article_10707	2
http://biaslens.com/article_10708	2
http://biaslens.com/article_10709	1
http://biaslens.com/article_10710	1
http://biaslens.com/article_10711	0
http://biaslens.com/article_10712	1
http://biaslens.com/article_10713	2
http://biaslens.com/article_10714	1
http://biaslens.com/article_10715	0
http://biaslens.com/article_10716	0
http://biaslens.com/article_10717	0
http://biaslens.com/article_10718	2
http://biaslens.com/article_10719	2
http://biaslens.com/article_10720	1
http://biaslens.com/article_10721	0
http://biaslens.com/article_10722	2
http://biaslens.com/article_10723	2
http://biaslens.com/article_10724	2
http://biaslens.com/article_10725	2
http://biaslens.com/article_10726	0
http://biaslens.com/article_10727	0
http://biaslens.com/article_10728	2
http://biaslens.com/article_10729	0
http://biaslens.com/article_10730	2
http://biaslens.com/article_10731	0
http://biaslens.com/article_10732	1
http://biaslens.com/article_10733	0
http://biaslens.com/article_10734	0
http://biaslens.com/article_10735	1
http://biaslens.com/article_10736	0
http://biaslens.com/article_10737	0
http://biaslens.com/article_10738	2
http://biaslens.com/article_10739	0
http://biaslens.com/article_10740	2
http://biaslens.com/article_10741	1
http://biaslens.com/article_10742	0
http://biaslens.com/article_10743	1
http://biaslens.com/article_10744	2
http://biaslens.com/article_10745	0
http://biaslens.com/article_10746	2
http://biaslens.com/article_10747	1
http://biaslens.com/article_10748	2
http://biaslens.com/article_10749	2
http://biaslens.com/article_10750	1
http://biaslens.com/article_10751	0
http://biaslens.com/article_10752	0
http://biaslens.com/article_10753	0
http://biaslens.com/article_10754	2
http://biaslens.com/article_10755	2
http://biaslens.com/article_10756	0
http://biaslens.com/article_10757	2
http://biaslens.com/article_10758	1
http://biaslens.com/article_10759	2
http://biaslens.com/article_10760	2
http://biaslens.com/article_10761	1
http://biaslens.com/article_10762	0
http://biaslens.com/article_10763	1
http://biaslens.com/article_10764	1
http://biaslens.com/article_10765	1
http://biaslens.com/article_10766	2
http://biaslens.com/article_10767	2
http://biaslens.com/article_10768	1
http://biaslens.com/article_10769	1
http://biaslens.com/article_10770	2
http://biaslens.com/article_10771	1
http://biaslens.com/article_10772	0
http://biaslens.com/article_10773	1
http://biaslens.com/article_10774	2
http://biaslens.com/article_10775	2
http://biaslens.com/article_10776	2
http://biaslens.com/article_10777	2
http://biaslens.com/article_10778	0
http://biaslens.com/article_10779	2
http://biaslens.com/article_10780	2
http://biaslens.com/article_10781	1
http://biaslens.com/article_10782	1
http://biaslens.com/article_10783	2
http://biaslens.com/article_10784	2
http://biaslens.com/article_10785	1
http://biaslens.com/article_10786	1
http://biaslens.com/article_10787	0
http://biaslens.com/article_10788	0
http://biaslens.com/article_10789	0
http://biaslens.com/article_10790	1
http://biaslens.com/article_10791	0
http://biaslens.com/article_10792	2
http://biaslens.com/article_10793	2
http://biaslens.com/article_10794	0
http://biaslens.com/article_10795	0
http://biaslens.com/article_10796	0
http://biaslens.com/article_10797	0
http://biaslens.com/article_10798	1
http://biaslens.com/article_10799	0
http://biaslens.com/article_10800	1
http://biaslens.com/article_10801	2
http://biaslens.com/article_10802	2
http://biaslens.com/article_10803	2
http://biaslens.com/article_10804	0
http://biaslens.com/article_10805	0
http://biaslens.com/article_10806	2
http://biaslens.com/article_10807	2
http://biaslens.com/article_10808	0
http://biaslens.com/article_10809	1
http://biaslens.com/article_10810	0
http://biaslens.com/article_10811	0
http://biaslens.com/article_10812	0
http://biaslens.com/article_10813	1
http://biaslens.com/article_10814	1
http://biaslens.com/article_10815	2
http://biaslens.com/article_10816	1
http://biaslens.com/article_10817	2
http://biaslens.com/article_10818	0
http://biaslens.com/article_10819	2
http://biaslens.com/article_10820	0
http://biaslens.com/article_10821	2
http://biaslens.com/article_10822	2
http://biaslens.com/article_10823	0
http://biaslens.com/article_10824	1
http://biaslens.com/article_10825	0
http://biaslens.com/article_10826	2
http://biaslens.com/article_10827	2
http://biaslens.com/article_10828	2
http://biaslens.com/article_10829	0
http://biaslens.com/article_10830	2
http://biaslens.com/article_10831	2
http://biaslens.com/article_10832	0
http://biaslens.com/article_10833	0
http://biaslens.com/article_10834	0
http://biaslens.com/article_10835	2
http://biaslens.com/article_10836	2
http://biaslens.com/article_10837	1
http://biaslens.com/article_10838	1
http://biaslens.com/article_10839	0
http://biaslens.com/article_10840	2
http://biaslens.com/article_10841	2
http://biaslens.com/article_10842	1
http://biaslens.com/article_10843	0
http://biaslens.com/article_10844	1
http://biaslens.com/article_10845	1
http://biaslens.com/article_10846	2
http://biaslens.com/article_10847	2
http://biaslens.com/article_10848	2
http://biaslens.com/article_10849	1
http://biaslens.com/article_10850	1
http://biaslens.com/article_10851	0
http://biaslens.com/article_10852	2
http://biaslens.com/article_10853	2
http://biaslens.com/article_10854	0
http://biaslens.com/article_10855	0
http://biaslens.com/article_10856	2
http://biaslens.com/article_10857	0
http://biaslens.com/article_10858	1
http://biaslens.com/article_10859	2
http://biaslens.com/article_10860	0
http://biaslens.com/article_10861	1
http://biaslens.com/article_10862	2
http://biaslens.com/article_10863	0
http://biaslens.com/article_10864	1
http://biaslens.com/article_10865	1
http://biaslens.com/article_10866	1
http://biaslens.com/article_10867	0
http://biaslens.com/article_10868	0
http://biaslens.com/article_10869	2
http://biaslens.com/article_10870	1
